date,Tmax,Tmin,Tmean
24/10/1971,18.99,5.8,12.39
25/10/1971,12.34,6.95,9.65
26/10/1971,12.87,3.89,8.38
27/10/1971,14.02,5.02,9.52
28/10/1971,13.46,3,8.23
29/10/1971,8.53,1.9,5.21
30/10/1971,12.78,4.56,8.67
31/10/1971,14.61,6.19,10.4
01/11/1971,15.56,6.24,10.9
02/11/1971,15.87,6.78,11.32
03/11/1971,15.19,7.28,11.24
04/11/1971,14.11,6.83,10.47
05/11/1971,12.69,8.2,10.45
06/11/1971,7.42,2.11,4.76
07/11/1971,10.61,-1.14,4.73
08/11/1971,8.39,3.29,5.84
09/11/1971,4.75,0.9,2.82
10/11/1971,5.75,-1.07,2.34
11/11/1971,7.26,-3.1,2.08
12/11/1971,9.89,-0.26,4.82
13/11/1971,9.5,5.94,7.72
14/11/1971,9.05,1.08,5.06
15/11/1971,9.98,3.52,6.75
16/11/1971,12.63,5.82,9.22
17/11/1971,12.56,4.93,8.74
18/11/1971,9.63,5.49,7.56
19/11/1971,3.3,-0.85,1.22
20/11/1971,11.79,-3.17,4.31
21/11/1971,11.33,-0.75,5.29
22/11/1971,4.08,0.6,2.34
23/11/1971,2.86,-0.34,1.26
24/11/1971,4.77,0.6,2.69
25/11/1971,9.96,-0.44,4.76
26/11/1971,11.12,3.84,7.48
27/11/1971,11.23,8.09,9.66
28/11/1971,6.88,5.84,6.36
29/11/1971,4.81,-1.54,1.63
30/11/1971,5.06,-0.22,2.42
01/12/1971,4.08,-3.56,0.26
02/12/1971,4.63,-2.14,1.25
03/12/1971,3.64,2.62,3.13
04/12/1971,6.47,0.9,3.69
05/12/1971,8.59,1.32,4.95
06/12/1971,7.07,4.99,6.03
07/12/1971,4.44,2.5,3.47
08/12/1971,6.39,0.14,3.26
09/12/1971,8.6,2.21,5.41
10/12/1971,9.48,5.1,7.29
11/12/1971,9.45,6.57,8.01
12/12/1971,9.35,6.48,7.92
13/12/1971,10.72,7.34,9.03
14/12/1971,11.12,5.07,8.1
15/12/1971,12.12,5.9,9.01
16/12/1971,11.29,10.2,10.75
17/12/1971,9.4,4.74,7.07
18/12/1971,10.67,6.2,8.44
19/12/1971,11.15,7.53,9.34
20/12/1971,12.84,6.57,9.7
21/12/1971,12.98,9.72,11.35
22/12/1971,10.5,7.83,9.17
23/12/1971,7.44,6.72,7.08
24/12/1971,9.27,3.04,6.16
25/12/1971,8.47,6.36,7.41
26/12/1971,8.27,5.88,7.07
27/12/1971,9.38,5.6,7.49
28/12/1971,5.83,2.53,4.18
29/12/1971,2.43,-0.38,1.03
30/12/1971,3.61,-0.02,1.79
31/12/1971,3.86,0.95,2.4
01/01/1972,3.07,2.72,2.89
02/01/1972,2.99,1.62,2.31
03/01/1972,3.49,0.48,1.99
04/01/1972,4.03,0.95,2.49
05/01/1972,3.35,1.81,2.58
06/01/1972,2.52,-2.5,0.01
07/01/1972,4.06,-0.85,1.6
08/01/1972,6.62,0.53,3.58
09/01/1972,7.85,4.1,5.97
10/01/1972,9.48,6.05,7.76
11/01/1972,9.89,7.48,8.69
12/01/1972,9.2,2.83,6.02
13/01/1972,8.67,3.88,6.28
14/01/1972,8.65,4.2,6.42
15/01/1972,6.94,4.5,5.72
16/01/1972,7.13,4.5,5.82
17/01/1972,5.93,5.08,5.5
18/01/1972,9.86,-0.16,4.85
19/01/1972,7.29,0.17,3.73
20/01/1972,4.96,0.43,2.69
21/01/1972,6.06,-1.06,2.5
22/01/1972,8.2,-0.16,4.02
23/01/1972,10.27,5.27,7.77
24/01/1972,7.36,6.5,6.93
25/01/1972,7.69,-1.42,3.13
26/01/1972,10.11,-0.01,5.05
27/01/1972,5.45,3.83,4.64
28/01/1972,2.65,2.39,2.52
29/01/1972,0.1,-0.03,0.03
30/01/1972,-2.03,-4.69,-3.36
31/01/1972,0.61,-8.78,-4.09
01/02/1972,4.85,-5.35,-0.25
02/02/1972,7.09,0.04,3.56
03/02/1972,7.4,4.4,5.9
04/02/1972,7.5,2.13,4.82
05/02/1972,8.81,3.83,6.32
06/02/1972,5.99,4.1,5.04
07/02/1972,6.48,2.01,4.24
08/02/1972,7.88,2.04,4.96
09/02/1972,8.23,3.26,5.74
10/02/1972,6.7,0.3,3.5
11/02/1972,6.22,1.06,3.64
12/02/1972,7.53,2.22,4.88
13/02/1972,8.07,0.75,4.41
14/02/1972,8.55,1.01,4.78
15/02/1972,7.41,1.78,4.6
16/02/1972,8.08,3.84,5.96
17/02/1972,6.32,1.75,4.04
18/02/1972,3.68,2.2,2.94
19/02/1972,3.37,2,2.69
20/02/1972,2.77,1.88,2.33
21/02/1972,3.64,2.05,2.85
22/02/1972,4.03,2.55,3.29
23/02/1972,5.94,2.33,4.14
24/02/1972,5.11,3.14,4.12
25/02/1972,7.91,3.03,5.47
26/02/1972,5.31,3.92,4.62
27/02/1972,5.61,2.97,4.29
28/02/1972,7.41,3.37,5.39
29/02/1972,9.13,4.1,6.62
01/03/1972,7.16,5.45,6.31
02/03/1972,8.65,-2.73,2.96
03/03/1972,7.7,-0.72,3.49
04/03/1972,6.46,-0.42,3.02
05/03/1972,6.82,0.23,3.53
06/03/1972,8.18,0.5,4.34
07/03/1972,7.28,3,5.14
08/03/1972,9.4,2.18,5.79
09/03/1972,7.55,1.84,4.7
10/03/1972,5.93,2.09,4.01
11/03/1972,2.27,0.89,1.58
12/03/1972,6.31,-0.7,2.8
13/03/1972,7.64,-1.36,3.14
14/03/1972,14.75,0.94,7.84
15/03/1972,16.58,7.24,11.91
16/03/1972,17.9,4.16,11.03
17/03/1972,18.28,3.94,11.11
18/03/1972,16.77,4.35,10.56
19/03/1972,17.54,2.49,10.01
20/03/1972,17.98,3.88,10.93
21/03/1972,13.08,4.41,8.75
22/03/1972,15.96,1.73,8.84
23/03/1972,15.36,1.91,8.63
24/03/1972,12.61,4.07,8.34
25/03/1972,15.07,0.83,7.95
26/03/1972,9.96,5.28,7.62
27/03/1972,9.82,4.05,6.94
28/03/1972,9.94,1.94,5.94
29/03/1972,10.58,2.78,6.68
30/03/1972,12.23,4.05,8.14
31/03/1972,12.42,8.89,10.66
01/04/1972,14.39,9.32,11.85
02/04/1972,14.38,9.18,11.78
03/04/1972,12.39,5.2,8.79
04/04/1972,12.37,6.34,9.35
05/04/1972,10.82,6.79,8.8
06/04/1972,13.44,7.06,10.25
07/04/1972,12.25,8.36,10.31
08/04/1972,10.14,5.25,7.69
09/04/1972,11.73,1.86,6.8
10/04/1972,10.14,4.85,7.5
11/04/1972,9.41,4.04,6.72
12/04/1972,11.68,3.47,7.57
13/04/1972,13.31,3.64,8.48
14/04/1972,12.21,6.44,9.32
15/04/1972,11.65,3.8,7.73
16/04/1972,11.81,5.33,8.57
17/04/1972,13.37,6.35,9.86
18/04/1972,11.84,8.29,10.06
19/04/1972,10.88,2.48,6.68
20/04/1972,10.82,1.77,6.3
21/04/1972,12.23,4.33,8.28
22/04/1972,9.89,3.93,6.91
23/04/1972,7.85,5.39,6.62
24/04/1972,8.65,4.67,6.66
25/04/1972,11.15,0.34,5.74
26/04/1972,10.55,2.87,6.71
27/04/1972,10.26,5.82,8.04
28/04/1972,11.74,1.19,6.46
29/04/1972,10.97,6.65,8.81
30/04/1972,12.37,4.11,8.24
01/05/1972,15.57,5.94,10.75
02/05/1972,16.62,7.55,12.09
03/05/1972,17.38,8.05,12.71
04/05/1972,16.23,8.13,12.18
05/05/1972,11.33,7.69,9.51
06/05/1972,12.66,8.68,10.67
07/05/1972,13.24,8.33,10.78
08/05/1972,15.41,5.25,10.33
09/05/1972,14.03,7.94,10.98
10/05/1972,13.47,6.6,10.04
11/05/1972,12.14,5.9,9.02
12/05/1972,12.48,3.24,7.86
13/05/1972,11.86,3.23,7.55
14/05/1972,13.39,5.89,9.64
15/05/1972,11.24,5.86,8.55
16/05/1972,12.51,4.83,8.67
17/05/1972,14.89,1.86,8.38
18/05/1972,14.63,4.01,9.32
19/05/1972,15.9,4.59,10.24
20/05/1972,16.72,6.63,11.67
21/05/1972,16.74,7.86,12.3
22/05/1972,16.24,10.83,13.53
23/05/1972,15.97,9,12.49
24/05/1972,14.89,10.73,12.81
25/05/1972,15,7.64,11.32
26/05/1972,14.08,9.54,11.81
27/05/1972,13.68,8.01,10.85
28/05/1972,12.84,6.57,9.71
29/05/1972,14.67,8.89,11.78
30/05/1972,14.5,8.12,11.31
31/05/1972,15.29,8.05,11.67
01/06/1972,15.19,6.02,10.6
02/06/1972,16.26,4.33,10.29
03/06/1972,13.57,8.69,11.13
04/06/1972,14.3,6.66,10.48
05/06/1972,15.45,8.87,12.16
06/06/1972,15.91,6.77,11.34
07/06/1972,14.68,9.18,11.93
08/06/1972,15.5,8.19,11.84
09/06/1972,13.42,8.93,11.17
10/06/1972,12.32,5.77,9.04
11/06/1972,14.61,6.7,10.66
12/06/1972,14.98,6.78,10.88
13/06/1972,16.42,8.54,12.48
14/06/1972,16.76,9.24,13
15/06/1972,17.11,7.57,12.34
16/06/1972,18.34,8.88,13.61
17/06/1972,18.52,9.8,14.16
18/06/1972,14.15,10.9,12.52
19/06/1972,14.87,6.37,10.62
20/06/1972,14.06,6.38,10.22
21/06/1972,13.77,11.09,12.43
22/06/1972,16.25,10.97,13.61
23/06/1972,15.32,6.53,10.93
24/06/1972,17.73,11.29,14.51
25/06/1972,17.02,12.23,14.63
26/06/1972,17.77,11.58,14.68
27/06/1972,16.97,11.24,14.11
28/06/1972,17.6,6.23,11.91
29/06/1972,16.58,6.98,11.78
30/06/1972,18.17,5.71,11.94
01/07/1972,18.01,11.58,14.79
02/07/1972,16.93,9.38,13.16
03/07/1972,19.45,10.92,15.18
04/07/1972,16.36,13.22,14.79
05/07/1972,20.05,11.94,15.99
06/07/1972,18.4,7.73,13.06
07/07/1972,18.32,10.98,14.65
08/07/1972,14.67,12.51,13.59
09/07/1972,18.01,11.41,14.71
10/07/1972,17.02,7.35,12.19
11/07/1972,19.27,9.78,14.52
12/07/1972,22.03,6.61,14.32
13/07/1972,23.08,10.62,16.85
14/07/1972,23.95,11.67,17.81
15/07/1972,22.52,9.53,16.02
16/07/1972,23.08,11.62,17.35
17/07/1972,23.89,12.19,18.04
18/07/1972,24.37,12.39,18.38
19/07/1972,22.36,13.27,17.82
20/07/1972,22.84,14.36,18.6
21/07/1972,17.49,14.67,16.08
22/07/1972,22.03,14.9,18.46
23/07/1972,24.28,13.99,19.14
24/07/1972,21.88,13.2,17.54
25/07/1972,22.21,12.13,17.17
26/07/1972,20.01,13.3,16.65
27/07/1972,18.55,10.69,14.62
28/07/1972,19.15,7.41,13.28
29/07/1972,21.99,10.63,16.31
30/07/1972,21.12,11.13,16.13
31/07/1972,19.38,12.85,16.12
01/08/1972,18.37,13.32,15.85
02/08/1972,17.38,12.61,15
03/08/1972,18.7,10.84,14.77
04/08/1972,18.44,10.54,14.49
05/08/1972,20.35,12.64,16.5
06/08/1972,17.67,13.61,15.64
07/08/1972,21.11,14.44,17.78
08/08/1972,18.25,14.54,16.39
09/08/1972,18.15,9.94,14.04
10/08/1972,19.25,8.45,13.85
11/08/1972,20.07,6.13,13.1
12/08/1972,20.94,7.28,14.11
13/08/1972,22.24,10.41,16.33
14/08/1972,23.92,13.97,18.94
15/08/1972,20.2,12.9,16.55
16/08/1972,21.32,10.58,15.95
17/08/1972,22.59,10.92,16.76
18/08/1972,15.69,8.14,11.91
19/08/1972,19.63,6.45,13.04
20/08/1972,22.62,13.32,17.97
21/08/1972,21.23,9.92,15.58
22/08/1972,20.24,10.08,15.16
23/08/1972,23.28,8.45,15.87
24/08/1972,20.24,10.66,15.45
25/08/1972,22.06,12.15,17.11
26/08/1972,16.72,12.85,14.78
27/08/1972,16.42,12.18,14.3
28/08/1972,19.21,12.6,15.9
29/08/1972,21.01,12.58,16.79
30/08/1972,21.66,12.24,16.95
31/08/1972,22.16,11.92,17.04
01/09/1972,20.99,12.17,16.58
02/09/1972,20.23,11.85,16.04
03/09/1972,18.32,11.09,14.7
04/09/1972,18,12.16,15.08
05/09/1972,15.49,10.36,12.92
06/09/1972,18.87,11.07,14.97
07/09/1972,17.86,8.23,13.05
08/09/1972,15.21,7.62,11.42
09/09/1972,12.18,8.35,10.26
10/09/1972,14.38,4.26,9.32
11/09/1972,15.31,5.58,10.45
12/09/1972,15.38,9.38,12.38
13/09/1972,12.5,9.39,10.94
14/09/1972,15.18,9.18,12.18
15/09/1972,15.43,5.17,10.3
16/09/1972,13.66,8.42,11.04
17/09/1972,13.85,8.06,10.95
18/09/1972,12.84,10.16,11.5
19/09/1972,16.07,9.3,12.68
20/09/1972,16.18,4.49,10.33
21/09/1972,18.03,4.01,11.02
22/09/1972,19.89,5.2,12.54
23/09/1972,19.06,7.18,13.12
24/09/1972,12.25,9.67,10.96
25/09/1972,14.9,9.25,12.08
26/09/1972,15.63,2.93,9.28
27/09/1972,13.63,3.24,8.44
28/09/1972,13.05,6.48,9.77
29/09/1972,16.18,6.04,11.11
30/09/1972,15.64,7.63,11.64
01/10/1972,17.08,4.4,10.74
02/10/1972,18.32,4.87,11.59
03/10/1972,16.69,6.85,11.77
04/10/1972,16.18,1.95,9.07
05/10/1972,17.9,2.64,10.27
06/10/1972,17.2,2.65,9.93
07/10/1972,20.89,4.13,12.51
08/10/1972,18.04,9.99,14.02
09/10/1972,15.2,11.99,13.59
10/10/1972,13.1,12.08,12.59
11/10/1972,13.22,8.9,11.06
12/10/1972,13.04,9.35,11.19
13/10/1972,11.78,6.89,9.34
14/10/1972,12.93,8.89,10.91
15/10/1972,13.42,5.91,9.67
16/10/1972,12.6,9.6,11.1
17/10/1972,12.1,10.21,11.15
18/10/1972,10.69,9.02,9.86
19/10/1972,9.85,5.32,7.59
20/10/1972,9.66,3.53,6.6
21/10/1972,10.69,0.54,5.62
22/10/1972,13.97,5.18,9.58
23/10/1972,15.29,9.86,12.57
24/10/1972,14.77,5.05,9.91
25/10/1972,14.43,7.53,10.98
26/10/1972,13.78,8.24,11.01
27/10/1972,14.84,9.3,12.07
28/10/1972,13.13,5.28,9.21
29/10/1972,13.64,6.47,10.05
30/10/1972,14.59,10.9,12.74
31/10/1972,12.73,11.23,11.98
01/11/1972,9.51,5.62,7.56
02/11/1972,11.54,6.36,8.95
03/11/1972,11.47,6.37,8.92
04/11/1972,13.18,8.53,10.85
05/11/1972,14.13,10.8,12.47
06/11/1972,14.94,11.67,13.31
07/11/1972,13.26,12.83,13.05
08/11/1972,10.02,5.28,7.65
09/11/1972,11,2.08,6.54
10/11/1972,8.98,5.92,7.45
11/11/1972,8.11,2.4,5.25
12/11/1972,13.35,2.95,8.15
13/11/1972,8.12,4.06,6.09
14/11/1972,6.58,-1.46,2.56
15/11/1972,6.3,-1.65,2.33
16/11/1972,4.07,0.36,2.22
17/11/1972,3.08,0.2,1.64
18/11/1972,5.88,-2.22,1.83
19/11/1972,9.02,-0.62,4.2
20/11/1972,10.11,5.04,7.58
21/11/1972,8.8,4.73,6.76
22/11/1972,8.58,4,6.29
23/11/1972,6.02,0.17,3.09
24/11/1972,4.93,0.54,2.73
25/11/1972,5.79,-2.15,1.82
26/11/1972,6.7,-0.69,3
27/11/1972,8.84,-0.69,4.08
28/11/1972,8.43,4.77,6.6
29/11/1972,9.38,1.72,5.55
30/11/1972,9.75,5.22,7.48
01/12/1972,12.18,3.64,7.91
02/12/1972,11.03,8.09,9.56
03/12/1972,8.64,1.7,5.17
04/12/1972,9.17,3.92,6.54
05/12/1972,11.29,3.46,7.37
06/12/1972,11.08,8,9.54
07/12/1972,8.66,5.22,6.94
08/12/1972,7.56,1.33,4.44
09/12/1972,7.8,1.07,4.44
